zone_id,hour_of_day,day_of_week,is_weekend,is_raining,base_zone_demand,prev_hour_orders,actual_orders
koramangala,14,2,0,0,18,12,12
indiranagar,14,2,0,0,15,9,10
whitefield,14,2,0,0,12,9,8
marathahalli,14,2,0,0,14,11,12
hsr_layout,14,2,0,0,13,12,10
jp_nagar,14,2,0,0,11,7,7
electronic_city,14,2,0,0,10,9,10
hebbal,14,2,0,0,9,7,5
koramangala,15,2,0,0,18,13,13
indiranagar,15,2,0,0,15,14,10
whitefield,15,2,0,0,12,10,8
marathahalli,15,2,0,0,14,10,10
hsr_layout,15,2,0,0,13,8,8
jp_nagar,15,2,0,0,11,9,10
electronic_city,15,2,0,0,10,6,5
hebbal,15,2,0,0,9,6,7
koramangala,16,2,0,0,18,13,14
indiranagar,16,2,0,0,15,11,10
whitefield,16,2,0,0,12,11,9
marathahalli,16,2,0,0,14,12,9
hsr_layout,16,2,0,0,13,10,9
jp_nagar,16,2,0,0,11,7,7
electronic_city,16,2,0,0,10,7,10
hebbal,16,2,0,0,9,8,8
koramangala,17,2,0,0,18,15,14
indiranagar,17,2,0,0,15,13,8
whitefield,17,2,0,0,12,11,8
marathahalli,17,2,0,0,14,12,9
hsr_layout,17,2,0,0,13,9,8
jp_nagar,17,2,0,0,11,8,9
electronic_city,17,2,0,0,10,6,7
hebbal,17,2,0,0,9,6,7
koramangala,18,2,0,0,18,13,10
indiranagar,18,2,0,0,15,13,14
whitefield,18,2,0,0,12,7,8
marathahalli,18,2,0,0,14,11,10
hsr_layout,18,2,0,0,13,12,12
jp_nagar,18,2,0,0,11,9,8
electronic_city,18,2,0,0,10,7,8
hebbal,18,2,0,0,9,7,4
koramangala,19,2,0,0,18,39,32
indiranagar,19,2,0,0,15,33,27
whitefield,19,2,0,0,12,22,18
marathahalli,19,2,0,0,14,26,28
hsr_layout,19,2,0,0,13,21,25
jp_nagar,19,2,0,0,11,24,17
electronic_city,19,2,0,0,10,16,19
hebbal,19,2,0,0,9,16,16
koramangala,20,2,0,0,18,29,30
indiranagar,20,2,0,0,15,26,34
whitefield,20,2,0,0,12,27,22
marathahalli,20,2,0,0,14,21,30
hsr_layout,20,2,0,0,13,19,27
jp_nagar,20,2,0,0,11,20,21
electronic_city,20,2,0,0,10,20,18
hebbal,20,2,0,0,9,16,17
koramangala,21,2,0,0,18,32,33
indiranagar,21,2,0,0,15,28,31
whitefield,21,2,0,0,12,19,21
marathahalli,21,2,0,0,14,25,25
hsr_layout,21,2,0,0,13,25,24
jp_nagar,21,2,0,0,11,19,21
electronic_city,21,2,0,0,10,20,17
hebbal,21,2,0,0,9,15,17
koramangala,22,2,0,0,18,16,15
indiranagar,22,2,0,0,15,14,9
whitefield,22,2,0,0,12,8,9
marathahalli,22,2,0,0,14,11,10
hsr_layout,22,2,0,0,13,10,10
jp_nagar,22,2,0,0,11,10,8
electronic_city,22,2,0,0,10,7,8
hebbal,22,2,0,0,9,5,7
koramangala,23,2,0,0,18,13,12
indiranagar,23,2,0,0,15,11,12
whitefield,23,2,0,0,12,8,11
marathahalli,23,2,0,0,14,9,13
hsr_layout,23,2,0,0,13,12,8
jp_nagar,23,2,0,0,11,9,8
electronic_city,23,2,0,0,10,8,5
hebbal,23,2,0,0,9,6,6
koramangala,0,3,0,0,18,4,4
indiranagar,0,3,0,0,15,3,1
whitefield,0,3,0,0,12,2,2
marathahalli,0,3,0,0,14,3,0
hsr_layout,0,3,0,0,13,2,4
jp_nagar,0,3,0,0,11,2,1
electronic_city,0,3,0,0,10,2,2
hebbal,0,3,0,0,9,1,1
koramangala,1,3,0,0,18,4,4
indiranagar,1,3,0,0,15,3,0
whitefield,1,3,0,0,12,2,1
marathahalli,1,3,0,0,14,3,1
hsr_layout,1,3,0,0,13,2,1
jp_nagar,1,3,0,0,11,2,3
electronic_city,1,3,0,0,10,2,0
hebbal,1,3,0,0,9,1,2
koramangala,2,3,0,0,18,4,3
indiranagar,2,3,0,0,15,3,4
whitefield,2,3,0,0,12,2,0
marathahalli,2,3,0,0,14,2,0
hsr_layout,2,3,0,0,13,3,3
jp_nagar,2,3,0,0,11,1,2
electronic_city,2,3,0,0,10,2,0
hebbal,2,3,0,0,9,1,0
koramangala,3,3,0,0,18,4,3
indiranagar,3,3,0,0,15,2,4
whitefield,3,3,0,0,12,2,0
marathahalli,3,3,0,0,14,2,0
hsr_layout,3,3,0,0,13,2,2
jp_nagar,3,3,0,0,11,2,0
electronic_city,3,3,0,0,10,1,0
hebbal,3,3,0,0,9,2,0
koramangala,4,3,0,0,18,3,4
indiranagar,4,3,0,0,15,3,3
whitefield,4,3,0,0,12,2,1
marathahalli,4,3,0,0,14,2,4
hsr_layout,4,3,0,0,13,2,2
jp_nagar,4,3,0,0,11,2,4
electronic_city,4,3,0,0,10,1,0
hebbal,4,3,0,0,9,1,0
koramangala,5,3,0,0,18,3,0
indiranagar,5,3,0,0,15,2,1
whitefield,5,3,0,0,12,2,1
marathahalli,5,3,0,0,14,3,2
hsr_layout,5,3,0,0,13,2,2
jp_nagar,5,3,0,0,11,2,1
electronic_city,5,3,0,0,10,1,2
hebbal,5,3,0,0,9,1,4
koramangala,6,3,0,0,18,11,15
indiranagar,6,3,0,0,15,14,9
whitefield,6,3,0,0,12,10,9
marathahalli,6,3,0,0,14,9,10
hsr_layout,6,3,0,0,13,12,11
jp_nagar,6,3,0,0,11,7,6
electronic_city,6,3,0,0,10,8,6
hebbal,6,3,0,0,9,8,5
koramangala,7,3,0,0,18,19,21
indiranagar,7,3,0,0,15,15,18
whitefield,7,3,0,0,12,16,12
marathahalli,7,3,0,0,14,16,21
hsr_layout,7,3,0,0,13,14,13
jp_nagar,7,3,0,0,11,12,14
electronic_city,7,3,0,0,10,11,12
hebbal,7,3,0,0,9,10,6
koramangala,8,3,0,0,18,18,22
indiranagar,8,3,0,0,15,20,14
whitefield,8,3,0,0,12,13,15
marathahalli,8,3,0,0,14,18,13
hsr_layout,8,3,0,0,13,17,18
jp_nagar,8,3,0,0,11,13,15
electronic_city,8,3,0,0,10,11,13
hebbal,8,3,0,0,9,12,11
koramangala,9,3,0,0,18,22,20
indiranagar,9,3,0,0,15,18,16
whitefield,9,3,0,0,12,15,14
marathahalli,9,3,0,0,14,14,12
hsr_layout,9,3,0,0,13,15,14
jp_nagar,9,3,0,0,11,12,14
electronic_city,9,3,0,0,10,12,11
hebbal,9,3,0,0,9,10,7
koramangala,10,3,0,0,18,12,10
indiranagar,10,3,0,0,15,13,10
whitefield,10,3,0,0,12,7,9
marathahalli,10,3,0,0,14,10,12
hsr_layout,10,3,0,0,13,8,10
jp_nagar,10,3,0,0,11,7,8
electronic_city,10,3,0,0,10,7,7
hebbal,10,3,0,0,9,8,6
koramangala,11,3,0,0,18,27,29
indiranagar,11,3,0,0,15,24,22
whitefield,11,3,0,0,12,17,19
marathahalli,11,3,0,0,14,25,23
hsr_layout,11,3,0,0,13,17,21
jp_nagar,11,3,0,0,11,17,15
electronic_city,11,3,0,0,10,14,15
hebbal,11,3,0,0,9,12,15
koramangala,12,3,0,0,18,28,33
indiranagar,12,3,0,0,15,23,20
whitefield,12,3,0,0,12,16,20
marathahalli,12,3,0,0,14,21,21
hsr_layout,12,3,0,0,13,19,22
jp_nagar,12,3,0,0,11,20,19
electronic_city,12,3,0,0,10,18,13
hebbal,12,3,0,0,9,16,13
koramangala,13,3,0,0,18,33,32
indiranagar,13,3,0,0,15,19,25
whitefield,13,3,0,0,12,15,16
marathahalli,13,3,0,0,14,25,22
hsr_layout,13,3,0,0,13,18,25
jp_nagar,13,3,0,0,11,16,18
electronic_city,13,3,0,0,10,14,17
hebbal,13,3,0,0,9,13,15
koramangala,14,3,0,0,18,14,16
indiranagar,14,3,0,0,15,14,10
whitefield,14,3,0,0,12,9,9
marathahalli,14,3,0,0,14,9,8
hsr_layout,14,3,0,0,13,8,8
jp_nagar,14,3,0,0,11,8,4
electronic_city,14,3,0,0,10,7,7
hebbal,14,3,0,0,9,6,7
koramangala,15,3,0,0,18,13,18
indiranagar,15,3,0,0,15,14,13
whitefield,15,3,0,0,12,11,6
marathahalli,15,3,0,0,14,12,8
hsr_layout,15,3,0,0,13,12,7
jp_nagar,15,3,0,0,11,8,9
electronic_city,15,3,0,0,10,8,7
hebbal,15,3,0,0,9,6,7
koramangala,16,3,0,0,18,14,10
indiranagar,16,3,0,0,15,13,12
whitefield,16,3,0,0,12,11,7
marathahalli,16,3,0,0,14,10,12
hsr_layout,16,3,0,0,13,8,10
jp_nagar,16,3,0,0,11,9,9
electronic_city,16,3,0,0,10,9,7
hebbal,16,3,0,0,9,7,6
koramangala,17,3,0,0,18,13,15
indiranagar,17,3,0,0,15,9,11
whitefield,17,3,0,0,12,11,10
marathahalli,17,3,0,0,14,12,8
hsr_layout,17,3,0,0,13,8,9
jp_nagar,17,3,0,0,11,7,7
electronic_city,17,3,0,0,10,7,9
hebbal,17,3,0,0,9,6,5
koramangala,18,3,0,0,18,12,13
indiranagar,18,3,0,0,15,12,12
whitefield,18,3,0,0,12,10,8
marathahalli,18,3,0,0,14,10,10
hsr_layout,18,3,0,0,13,10,8
jp_nagar,18,3,0,0,11,7,9
electronic_city,18,3,0,0,10,9,7
hebbal,18,3,0,0,9,7,8
koramangala,19,3,0,0,18,29,29
indiranagar,19,3,0,0,15,24,27
whitefield,19,3,0,0,12,26,24
marathahalli,19,3,0,0,14,22,29
hsr_layout,19,3,0,0,13,27,20
jp_nagar,19,3,0,0,11,24,18
electronic_city,19,3,0,0,10,15,17
hebbal,19,3,0,0,9,16,14
koramangala,20,3,0,0,18,40,30
indiranagar,20,3,0,0,15,27,26
whitefield,20,3,0,0,12,22,22
marathahalli,20,3,0,0,14,21,22
hsr_layout,20,3,0,0,13,20,25
jp_nagar,20,3,0,0,11,22,20
electronic_city,20,3,0,0,10,17,14
hebbal,20,3,0,0,9,17,18
koramangala,21,3,0,0,18,34,32
indiranagar,21,3,0,0,15,30,30
whitefield,21,3,0,0,12,26,18
marathahalli,21,3,0,0,14,21,17
hsr_layout,21,3,0,0,13,22,21
jp_nagar,21,3,0,0,11,17,19
electronic_city,21,3,0,0,10,19,17
hebbal,21,3,0,0,9,16,13
koramangala,22,3,0,0,18,15,20
indiranagar,22,3,0,0,15,10,9
whitefield,22,3,0,0,12,10,10
marathahalli,22,3,0,0,14,10,10
hsr_layout,22,3,0,0,13,11,5
jp_nagar,22,3,0,0,11,8,8
electronic_city,22,3,0,0,10,7,6
hebbal,22,3,0,0,9,8,5
koramangala,23,3,0,0,18,13,11
indiranagar,23,3,0,0,15,10,13
whitefield,23,3,0,0,12,8,7
marathahalli,23,3,0,0,14,11,8
hsr_layout,23,3,0,0,13,9,9
jp_nagar,23,3,0,0,11,7,6
electronic_city,23,3,0,0,10,9,4
hebbal,23,3,0,0,9,8,8
koramangala,0,4,0,0,18,3,3
indiranagar,0,4,0,0,15,3,2
whitefield,0,4,0,0,12,2,0
marathahalli,0,4,0,0,14,2,0
hsr_layout,0,4,0,0,13,2,1
jp_nagar,0,4,0,0,11,2,0
electronic_city,0,4,0,0,10,1,0
hebbal,0,4,0,0,9,2,1
koramangala,1,4,0,0,18,3,5
indiranagar,1,4,0,0,15,2,1
whitefield,1,4,0,0,12,2,3
marathahalli,1,4,0,0,14,3,0
hsr_layout,1,4,0,0,13,3,2
jp_nagar,1,4,0,0,11,1,0
electronic_city,1,4,0,0,10,2,1
hebbal,1,4,0,0,9,2,0
koramangala,2,4,0,0,18,3,4
indiranagar,2,4,0,0,15,2,0
whitefield,2,4,0,0,12,2,2
marathahalli,2,4,0,0,14,2,2
hsr_layout,2,4,0,0,13,2,1
jp_nagar,2,4,0,0,11,2,1
electronic_city,2,4,0,0,10,2,0
hebbal,2,4,0,0,9,2,0
koramangala,3,4,0,0,18,4,2
indiranagar,3,4,0,0,15,2,3
whitefield,3,4,0,0,12,2,2
marathahalli,3,4,0,0,14,2,4
hsr_layout,3,4,0,0,13,2,3
jp_nagar,3,4,0,0,11,2,0
electronic_city,3,4,0,0,10,2,2
hebbal,3,4,0,0,9,1,0
koramangala,4,4,0,0,18,4,3
indiranagar,4,4,0,0,15,3,2
whitefield,4,4,0,0,12,2,0
marathahalli,4,4,0,0,14,2,3
hsr_layout,4,4,0,0,13,2,1
jp_nagar,4,4,0,0,11,2,0
electronic_city,4,4,0,0,10,2,3
hebbal,4,4,0,0,9,1,0
koramangala,5,4,0,0,18,3,1
indiranagar,5,4,0,0,15,2,2
whitefield,5,4,0,0,12,2,3
marathahalli,5,4,0,0,14,2,1
hsr_layout,5,4,0,0,13,2,3
jp_nagar,5,4,0,0,11,2,2
electronic_city,5,4,0,0,10,1,0
hebbal,5,4,0,0,9,1,1
koramangala,6,4,0,0,18,12,13
indiranagar,6,4,0,0,15,9,10
whitefield,6,4,0,0,12,9,5
marathahalli,6,4,0,0,14,12,14
hsr_layout,6,4,0,0,13,10,11
jp_nagar,6,4,0,0,11,7,8
electronic_city,6,4,0,0,10,7,8
hebbal,6,4,0,0,9,7,10
koramangala,7,4,0,0,18,20,23
indiranagar,7,4,0,0,15,19,17
whitefield,7,4,0,0,12,12,14
marathahalli,7,4,0,0,14,15,13
hsr_layout,7,4,0,0,13,16,15
jp_nagar,7,4,0,0,11,13,10
electronic_city,7,4,0,0,10,13,9
hebbal,7,4,0,0,9,9,7
koramangala,8,4,0,0,18,19,23
indiranagar,8,4,0,0,15,19,14
whitefield,8,4,0,0,12,13,14
marathahalli,8,4,0,0,14,16,13
hsr_layout,8,4,0,0,13,15,17
jp_nagar,8,4,0,0,11,12,13
electronic_city,8,4,0,0,10,12,15
hebbal,8,4,0,0,9,9,12
koramangala,9,4,0,0,18,18,19
indiranagar,9,4,0,0,15,18,16
whitefield,9,4,0,0,12,15,12
marathahalli,9,4,0,0,14,16,12
hsr_layout,9,4,0,0,13,17,14
jp_nagar,9,4,0,0,11,12,11
electronic_city,9,4,0,0,10,9,11
hebbal,9,4,0,0,9,11,11
koramangala,10,4,0,0,18,12,14
indiranagar,10,4,0,0,15,11,13
whitefield,10,4,0,0,12,7,8
marathahalli,10,4,0,0,14,11,12
hsr_layout,10,4,0,0,13,8,9
jp_nagar,10,4,0,0,11,7,8
electronic_city,10,4,0,0,10,7,5
hebbal,10,4,0,0,9,7,9
koramangala,11,4,0,0,18,26,27
indiranagar,11,4,0,0,15,28,20
whitefield,11,4,0,0,12,19,18
marathahalli,11,4,0,0,14,18,17
hsr_layout,11,4,0,0,13,21,17
jp_nagar,11,4,0,0,11,14,15
electronic_city,11,4,0,0,10,15,15
hebbal,11,4,0,0,9,14,11
koramangala,12,4,0,0,18,24,24
indiranagar,12,4,0,0,15,28,24
whitefield,12,4,0,0,12,21,20
marathahalli,12,4,0,0,14,25,23
hsr_layout,12,4,0,0,13,23,20
jp_nagar,12,4,0,0,11,17,16
electronic_city,12,4,0,0,10,13,15
hebbal,12,4,0,0,9,15,11
koramangala,13,4,0,0,18,31,29
indiranagar,13,4,0,0,15,23,23
whitefield,13,4,0,0,12,20,20
marathahalli,13,4,0,0,14,22,21
hsr_layout,13,4,0,0,13,19,22
jp_nagar,13,4,0,0,11,14,15
electronic_city,13,4,0,0,10,15,12
hebbal,13,4,0,0,9,14,15
koramangala,14,4,0,0,18,11,14
indiranagar,14,4,0,0,15,12,13
whitefield,14,4,0,0,12,10,6
marathahalli,14,4,0,0,14,13,12
hsr_layout,14,4,0,0,13,10,12
jp_nagar,14,4,0,0,11,8,9
electronic_city,14,4,0,0,10,7,10
hebbal,14,4,0,0,9,7,7
koramangala,15,4,0,0,18,15,15
indiranagar,15,4,0,0,15,9,12
whitefield,15,4,0,0,12,9,10
marathahalli,15,4,0,0,14,10,13
hsr_layout,15,4,0,0,13,11,9
jp_nagar,15,4,0,0,11,9,7
electronic_city,15,4,0,0,10,7,7
hebbal,15,4,0,0,9,7,6
koramangala,16,4,0,0,18,14,13
indiranagar,16,4,0,0,15,12,12
whitefield,16,4,0,0,12,10,10
marathahalli,16,4,0,0,14,9,6
hsr_layout,16,4,0,0,13,12,11
jp_nagar,16,4,0,0,11,9,9
electronic_city,16,4,0,0,10,6,7
hebbal,16,4,0,0,9,6,6
koramangala,17,4,0,0,18,12,16
indiranagar,17,4,0,0,15,11,13
whitefield,17,4,0,0,12,11,11
marathahalli,17,4,0,0,14,12,7
hsr_layout,17,4,0,0,13,12,9
jp_nagar,17,4,0,0,11,10,8
electronic_city,17,4,0,0,10,7,6
hebbal,17,4,0,0,9,7,4
koramangala,18,4,0,0,18,16,14
indiranagar,18,4,0,0,15,13,13
whitefield,18,4,0,0,12,10,8
marathahalli,18,4,0,0,14,10,8
hsr_layout,18,4,0,0,13,9,10
jp_nagar,18,4,0,0,11,9,8
electronic_city,18,4,0,0,10,7,7
hebbal,18,4,0,0,9,6,7
koramangala,19,4,0,0,18,29,38
indiranagar,19,4,0,0,15,32,26
whitefield,19,4,0,0,12,23,23
marathahalli,19,4,0,0,14,28,21
hsr_layout,19,4,0,0,13,27,26
jp_nagar,19,4,0,0,11,19,21
electronic_city,19,4,0,0,10,19,15
hebbal,19,4,0,0,9,14,18
koramangala,20,4,0,0,18,39,34
indiranagar,20,4,0,0,15,28,29
whitefield,20,4,0,0,12,23,21
marathahalli,20,4,0,0,14,25,27
hsr_layout,20,4,0,0,13,25,21
jp_nagar,20,4,0,0,11,17,19
electronic_city,20,4,0,0,10,18,14
hebbal,20,4,0,0,9,14,19
koramangala,21,4,0,0,18,31,29
indiranagar,21,4,0,0,15,25,31
whitefield,21,4,0,0,12,21,22
marathahalli,21,4,0,0,14,31,28
hsr_layout,21,4,0,0,13,22,24
jp_nagar,21,4,0,0,11,17,19
electronic_city,21,4,0,0,10,22,13
hebbal,21,4,0,0,9,17,15
koramangala,22,4,0,0,18,16,16
indiranagar,22,4,0,0,15,11,10
whitefield,22,4,0,0,12,10,8
marathahalli,22,4,0,0,14,11,8
hsr_layout,22,4,0,0,13,9,6
jp_nagar,22,4,0,0,11,8,9
electronic_city,22,4,0,0,10,7,8
hebbal,22,4,0,0,9,6,6
koramangala,23,4,0,0,18,15,16
indiranagar,23,4,0,0,15,12,15
whitefield,23,4,0,0,12,8,7
marathahalli,23,4,0,0,14,13,12
hsr_layout,23,4,0,0,13,11,11
jp_nagar,23,4,0,0,11,7,13
electronic_city,23,4,0,0,10,9,4
hebbal,23,4,0,0,9,7,7
koramangala,0,5,1,0,18,5,3
indiranagar,0,5,1,0,15,3,3
whitefield,0,5,1,0,12,3,2
marathahalli,0,5,1,0,14,3,2
hsr_layout,0,5,1,0,13,3,4
jp_nagar,0,5,1,0,11,2,6
electronic_city,0,5,1,0,10,2,3
hebbal,0,5,1,0,9,2,0
koramangala,1,5,1,0,18,5,4
indiranagar,1,5,1,0,15,3,2
whitefield,1,5,1,0,12,3,0
marathahalli,1,5,1,0,14,3,2
hsr_layout,1,5,1,0,13,2,4
jp_nagar,1,5,1,0,11,3,1
electronic_city,1,5,1,0,10,2,3
hebbal,1,5,1,0,9,2,2
koramangala,2,5,1,0,18,4,2
indiranagar,2,5,1,0,15,3,3
whitefield,2,5,1,0,12,3,5
marathahalli,2,5,1,0,14,3,5
hsr_layout,2,5,1,0,13,2,3
jp_nagar,2,5,1,0,11,3,1
electronic_city,2,5,1,0,10,2,2
hebbal,2,5,1,0,9,1,1
koramangala,3,5,1,0,18,4,0
indiranagar,3,5,1,0,15,3,7
whitefield,3,5,1,0,12,3,2
marathahalli,3,5,1,0,14,3,3
hsr_layout,3,5,1,0,13,3,2
jp_nagar,3,5,1,0,11,3,0
electronic_city,3,5,1,0,10,3,1
hebbal,3,5,1,0,9,2,0
koramangala,4,5,1,0,18,5,7
indiranagar,4,5,1,0,15,4,1
whitefield,4,5,1,0,12,2,1
marathahalli,4,5,1,0,14,3,2
hsr_layout,4,5,1,0,13,3,4
jp_nagar,4,5,1,0,11,2,2
electronic_city,4,5,1,0,10,2,0
hebbal,4,5,1,0,9,2,3
koramangala,5,5,1,0,18,5,5
indiranagar,5,5,1,0,15,3,4
whitefield,5,5,1,0,12,2,4
marathahalli,5,5,1,0,14,3,6
hsr_layout,5,5,1,0,13,3,5
jp_nagar,5,5,1,0,11,2,0
electronic_city,5,5,1,0,10,2,4
hebbal,5,5,1,0,9,2,2
koramangala,6,5,1,0,18,17,19
indiranagar,6,5,1,0,15,15,14
whitefield,6,5,1,0,12,11,9
marathahalli,6,5,1,0,14,12,11
hsr_layout,6,5,1,0,13,13,12
jp_nagar,6,5,1,0,11,10,12
electronic_city,6,5,1,0,10,9,4
hebbal,6,5,1,0,9,9,9
koramangala,7,5,1,0,18,32,32
indiranagar,7,5,1,0,15,26,23
whitefield,7,5,1,0,12,20,18
marathahalli,7,5,1,0,14,24,21
hsr_layout,7,5,1,0,13,19,21
jp_nagar,7,5,1,0,11,18,13
electronic_city,7,5,1,0,10,13,13
hebbal,7,5,1,0,9,15,12
koramangala,8,5,1,0,18,32,32
indiranagar,8,5,1,0,15,23,23
whitefield,8,5,1,0,12,19,17
marathahalli,8,5,1,0,14,18,20
hsr_layout,8,5,1,0,13,22,21
jp_nagar,8,5,1,0,11,14,15
electronic_city,8,5,1,0,10,17,16
hebbal,8,5,1,0,9,11,9
koramangala,9,5,1,0,18,28,27
indiranagar,9,5,1,0,15,22,23
whitefield,9,5,1,0,12,17,19
marathahalli,9,5,1,0,14,24,25
hsr_layout,9,5,1,0,13,21,16
jp_nagar,9,5,1,0,11,17,16
electronic_city,9,5,1,0,10,14,12
hebbal,9,5,1,0,9,13,12
koramangala,10,5,1,0,18,18,21
indiranagar,10,5,1,0,15,15,14
whitefield,10,5,1,0,12,11,10
marathahalli,10,5,1,0,14,17,13
hsr_layout,10,5,1,0,13,14,12
jp_nagar,10,5,1,0,11,9,11
electronic_city,10,5,1,0,10,11,9
hebbal,10,5,1,0,9,10,10
koramangala,11,5,1,0,18,39,31
indiranagar,11,5,1,0,15,32,26
whitefield,11,5,1,0,12,21,21
marathahalli,11,5,1,0,14,31,30
hsr_layout,11,5,1,0,13,27,24
jp_nagar,11,5,1,0,11,24,22
electronic_city,11,5,1,0,10,22,18
hebbal,11,5,1,0,9,16,19
koramangala,12,5,1,0,18,42,35
indiranagar,12,5,1,0,15,33,30
whitefield,12,5,1,0,12,23,18
marathahalli,12,5,1,0,14,28,27
hsr_layout,12,5,1,0,13,24,22
jp_nagar,12,5,1,0,11,21,27
electronic_city,12,5,1,0,10,20,20
hebbal,12,5,1,0,9,21,15
koramangala,13,5,1,0,18,34,41
indiranagar,13,5,1,0,15,29,28
whitefield,13,5,1,0,12,26,22
marathahalli,13,5,1,0,14,34,30
hsr_layout,13,5,1,0,13,23,24
jp_nagar,13,5,1,0,11,26,25
electronic_city,13,5,1,0,10,16,21
hebbal,13,5,1,0,9,21,18
koramangala,14,5,1,0,18,20,18
indiranagar,14,5,1,0,15,16,14
whitefield,14,5,1,0,12,11,11
marathahalli,14,5,1,0,14,11,15
hsr_layout,14,5,1,0,13,12,13
jp_nagar,14,5,1,0,11,9,9
electronic_city,14,5,1,0,10,12,8
hebbal,14,5,1,0,9,9,12
koramangala,15,5,1,0,18,19,17
indiranagar,15,5,1,0,15,17,14
whitefield,15,5,1,0,12,12,9
marathahalli,15,5,1,0,14,14,14
hsr_layout,15,5,1,0,13,13,14
jp_nagar,15,5,1,0,11,12,9
electronic_city,15,5,1,0,10,9,6
hebbal,15,5,1,0,9,10,9
koramangala,16,5,1,0,18,18,17
indiranagar,16,5,1,0,15,13,13
whitefield,16,5,1,0,12,13,12
marathahalli,16,5,1,0,14,13,12
hsr_layout,16,5,1,0,13,13,16
jp_nagar,16,5,1,0,11,12,9
electronic_city,16,5,1,0,10,10,9
hebbal,16,5,1,0,9,9,9
koramangala,17,5,1,0,18,15,18
indiranagar,17,5,1,0,15,17,15
whitefield,17,5,1,0,12,12,11
marathahalli,17,5,1,0,14,13,14
hsr_layout,17,5,1,0,13,12,11
jp_nagar,17,5,1,0,11,11,13
electronic_city,17,5,1,0,10,10,7
hebbal,17,5,1,0,9,10,10
koramangala,18,5,1,0,18,21,15
indiranagar,18,5,1,0,15,13,15
whitefield,18,5,1,0,12,12,12
marathahalli,18,5,1,0,14,15,11
hsr_layout,18,5,1,0,13,11,12
jp_nagar,18,5,1,0,11,12,13
electronic_city,18,5,1,0,10,8,12
hebbal,18,5,1,0,9,10,9
koramangala,19,5,1,0,18,41,44
indiranagar,19,5,1,0,15,37,39
whitefield,19,5,1,0,12,25,32
marathahalli,19,5,1,0,14,40,34
hsr_layout,19,5,1,0,13,33,37
jp_nagar,19,5,1,0,11,22,29
electronic_city,19,5,1,0,10,23,27
hebbal,19,5,1,0,9,21,19
koramangala,20,5,1,0,18,50,41
indiranagar,20,5,1,0,15,36,31
whitefield,20,5,1,0,12,25,30
marathahalli,20,5,1,0,14,40,38
hsr_layout,20,5,1,0,13,26,35
jp_nagar,20,5,1,0,11,28,30
electronic_city,20,5,1,0,10,26,22
hebbal,20,5,1,0,9,21,20
koramangala,21,5,1,0,18,46,50
indiranagar,21,5,1,0,15,31,30
whitefield,21,5,1,0,12,27,29
marathahalli,21,5,1,0,14,40,35
hsr_layout,21,5,1,0,13,36,32
jp_nagar,21,5,1,0,11,25,26
electronic_city,21,5,1,0,10,21,21
hebbal,21,5,1,0,9,25,22
koramangala,22,5,1,0,18,22,15
indiranagar,22,5,1,0,15,15,13
whitefield,22,5,1,0,12,13,10
marathahalli,22,5,1,0,14,13,10
hsr_layout,22,5,1,0,13,12,12
jp_nagar,22,5,1,0,11,13,8
electronic_city,22,5,1,0,10,12,11
hebbal,22,5,1,0,9,10,12
koramangala,23,5,1,0,18,19,14
indiranagar,23,5,1,0,15,13,14
whitefield,23,5,1,0,12,13,9
marathahalli,23,5,1,0,14,16,16
hsr_layout,23,5,1,0,13,13,14
jp_nagar,23,5,1,0,11,9,11
electronic_city,23,5,1,0,10,8,8
hebbal,23,5,1,0,9,11,9
koramangala,0,6,1,0,18,4,6
indiranagar,0,6,1,0,15,3,0
whitefield,0,6,1,0,12,3,2
marathahalli,0,6,1,0,14,3,3
hsr_layout,0,6,1,0,13,3,1
jp_nagar,0,6,1,0,11,3,5
electronic_city,0,6,1,0,10,2,1
hebbal,0,6,1,0,9,1,1
koramangala,1,6,1,0,18,5,4
indiranagar,1,6,1,0,15,3,2
whitefield,1,6,1,0,12,3,0
marathahalli,1,6,1,0,14,4,2
hsr_layout,1,6,1,0,13,3,4
jp_nagar,1,6,1,0,11,2,2
electronic_city,1,6,1,0,10,2,0
hebbal,1,6,1,0,9,2,3
koramangala,2,6,1,0,18,5,3
indiranagar,2,6,1,0,15,4,2
whitefield,2,6,1,0,12,2,3
marathahalli,2,6,1,0,14,4,4
hsr_layout,2,6,1,0,13,3,6
jp_nagar,2,6,1,0,11,3,4
electronic_city,2,6,1,0,10,2,3
hebbal,2,6,1,0,9,2,1
koramangala,3,6,1,0,18,5,3
indiranagar,3,6,1,0,15,3,3
whitefield,3,6,1,0,12,3,2
marathahalli,3,6,1,0,14,3,1
hsr_layout,3,6,1,0,13,3,2
jp_nagar,3,6,1,0,11,2,2
electronic_city,3,6,1,0,10,2,2
hebbal,3,6,1,0,9,2,2
koramangala,4,6,1,0,18,4,4
indiranagar,4,6,1,0,15,3,3
whitefield,4,6,1,0,12,2,1
marathahalli,4,6,1,0,14,3,1
hsr_layout,4,6,1,0,13,2,5
jp_nagar,4,6,1,0,11,3,2
electronic_city,4,6,1,0,10,3,1
hebbal,4,6,1,0,9,2,0
koramangala,5,6,1,0,18,4,8
indiranagar,5,6,1,0,15,3,2
whitefield,5,6,1,0,12,3,2
marathahalli,5,6,1,0,14,3,3
hsr_layout,5,6,1,0,13,3,3
